"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
25,491,25,486,25,486,25,786,25,510
25,486,25,518,25,515,25,507,2,786
2,518,2,786,2,786,2,486,2,491
2,491,2,518,2,513,2,491,2,518
2,491,2,490,3,518,3,786,3,487
3,786,3,486,3,519,3,518,3,491
3,486,3,487,3,486,3,491,3,786
3,507,3,486,3,486,3,786,3,786
3,490,3,786,3,491,3,518,3,473
3,786,3,486,3,486,3,786,3,486
3,486,3,486,3,518,3,491,3,786
3,486,3,491,3,507,3,786,3,518
3,491,3,491,3,514,3,786,3,515
3,491,3,486,3,518,3,491,3,507
3,518,3,518,3,486,3,486,3,482
3,486,3,496,3,466,3,486,3,511
3,491,3,786,3,491,3,486,3,507
3,486,3,486,3,486,3,491,3,486
3,486,3,507,3,507,3,786,3,518
3,786,3,518,3,487,3,486,3,487
3,486,3,491,3,518,3,518,3,491
3,491,3,518,3,486,3,486,3,507
3,466,3,507,3,486,3,486,3,518
3,486,3,491,3,486,3,507,3,491
3,486,3,518,3,486,3,507,3,461
3,518,3,486,3,486,3,487,3,486
3,486,3,486,3,482,3,491,3,518
3,507,3,486,3,519,3,491,3,507
3,507,3,515,3,491,3,486,3,482
3,491,3,486,3,486,3,486,3,491
3,491,3,518,3,491,3,491,3,486
3,518,3,491,3,491,3,486,3,491
3,493,3,507,3,511,3,518,3,486
3,486,3,486,3,518,3,518,3,486
3,518,3,486,3,486,3,486,3,486
3,507,3,507,3,518,3,518,3,486
3,491,3,486,3,486,3,491,3,486
3,486,3,493,3,486,3,507,3,486
3,486,3,518,3,482,3,493,3,518
3,491,3,507,3,482,3,491,3,518
3,482,3,518,3,482,3,482,3,486
3,491,3,486,3,486,3,491,3,482
3,486,3,482,3,482,3,491,4,786
4,491,4,486,4,482,4,486,4,507
4,518,4,491,4,491,4,486,4,486
4,491,5,491,5,786,5,493,5,518
6,493,6,786,6,491,6,491,6,786
6,491,6,491,6,491,6,786,6,786
6,487,6,486,6,518,6,486,6,491
6,493,6,518,6,786,6,486,6,786
6,786,6,786,6,486,6,514,6,491
6,786,6,518,6,486,6,486,6,487
6,493,6,491,6,491,6,493,6,486
6,491,6,486,6,486,6,786,6,486
6,511,6,491,6,491,6,491,6,491
6,518,6,786,6,511,6,786,6,486
6,491,6,511,6,491,6,786,6,786
6,491,6,491,6,491,6,491,6,491
6,466,6,491,6,491,6,486,6,518
6,493,6,486,6,486,6,466,6,786
6,491,6,491,6,491,6,514,6,496
6,786,6,515,6,786,6,491,6,482
6,491,6,491,6,493,6,486,6,786
6,493,6,482,6,491,6,491,6,482
6,511,6,486,6,518,6,491,6,491
6,486,6,486,6,518,6,486,6,486
6,518,6,491,6,482,6,486,6,493
6,486,6,491,6,486,6,786,6,491
6,496,6,491,6,486,6,491,6,493
6,491,6,518,6,486,6,493,6,514
6,491,6,493,6,493,6,516,6,786
6,518,6,494,6,493,6,466,6,486
6,491,6,486,6,486,6,486,6,493
6,491,6,486,6,486,6,491,6,518
6,507,6,486,6,491,6,518,6,491
6,482,6,518,6,491,6,518,6,518
6,486,6,518,6,466,6,518,6,518
6,507,6,786,6,491,6,486,6,486
6,486,6,518,6,486,6,486,6,493
6,518,6,493,6,482,6,491,6,486
6,518,6,518,6,518,6,491,6,486
6,493,6,493,6,486,6,486,6,493
6,491,6,507,6,486,6,486,6,487
6,491,6,486,6,486,6,486,6,486
6,491,6,486,6,486,6,491,6,486
6,482,6,485,7,518,11,507,11,518
11,486,11,518,11,518,11,518,11,486
11,507,11,518,11,482,11,518,11,518
11,518,11,518,11,518,11,491,11,486
11,486,11,518,11,518,11,518,11,518
11,507,11,487,11,491,11,486,11,518
11,507,11,518,11,518,11,507,11,486
11,482,11,518,11,518,11,518,11,486
13,786,13,491,13,486,13,491,13,518
13,518,13,507,13,486,14,518,14,518
14,482,14,518,14,518,14,515,15,486
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,493,18,486,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,491,18,493,18,786,18,518
18,496,18,486,18,786,18,486,18,786
18,786,18,491,18,786,18,786,18,486
18,493,18,786,18,507,18,786,18,493
18,486,18,786,18,491,18,786,18,786
18,786,18,786,18,486,18,491,18,486
18,491,18,486,18,491,18,491,18,496
18,518,18,486,18,493,18,491,18,482
18,493,18,491,18,486,18,486,18,507
18,786,18,518,18,507,18,491,18,480
18,491,22,786,22,786,22,496,22,486
22,465,22,786,22,486,22,507,22,466
22,511,22,491,23,518,23,486,23,491
23,486,23,518,23,518,23,507,23,507
2,518,2,786,2,486,3,491,3,786
3,507,3,493,3,786,3,466,3,486
3,486,3,493,3,786,3,466,3,465
3,486,3,486,3,491,3,486,3,786
3,486,3,491,3,486,3,786,3,491
3,486,3,486,3,481,3,486,3,486
3,486,3,491,3,507,3,486,3,486
3,507,3,486,3,786,3,491,3,482
3,486,3,466,3,486,3,518,3,507
3,507,3,493,3,486,3,491,3,486
3,491,3,486,3,518,3,486,3,486
3,486,3,518,3,493,3,486,3,486
4,519,4,786,4,518,4,486,4,507
4,493,4,493,4,482,4,507,5,491
5,491,5,491,6,486,6,786,6,486
6,491,6,786,6,486,6,518,6,493
6,491,6,486,6,511,6,491,6,486
6,481,6,786,6,491,6,786,6,486
6,491,6,491,6,491,6,486,6,486
6,486,6,493,6,491,7,486,7,786
11,518,11,518,11,518,11,518,11,491
13,491,13,482,13,518,13,486,15,486
18,786,18,486,22,507,2,466,2,518
2,518,3,518,3,515,3,491,3,491
3,491,3,515,3,507,3,491,3,518
3,786,3,482,3,486,3,486,3,518
3,491,3,518,4,515,6,507,6,515
6,511,6,518,6,491,6,518,6,466
6,481,6,486,6,786,6,486,6,486
11,518,11,486,11,507,13,491,13,486
14,515,18,491,18,496,18,518,22,518
2,518,3,491,3,486,3,786,3,491
3,786,3,507,3,518,3,514,3,486
3,486,3,486,3,486,3,518,3,491
3,507,3,491,3,518,3,486,3,507
3,486,3,786,3,507,3,491,3,486
3,486,3,512,3,491,3,507,3,518
3,486,3,518,3,518,3,486,3,491
3,486,3,491,3,491,3,481,3,518
3,518,3,507,3,518,3,518,3,508
3,486,3,507,3,518,3,486,3,486
3,507,3,507,3,481,5,507,5,491
6,786,6,518,6,786,6,519,6,491
6,786,6,486,6,486,6,486,6,786
6,511,6,486,6,786,6,486,6,491
6,491,6,486,6,486,6,491,6,486
6,487,6,486,6,481,6,494,6,518
6,482,6,486,6,511,6,486,6,491
11,507,11,507,11,518,11,511,22,486
22,518,2,512,3,491,3,491,3,486
3,486,3,486,3,491,3,486,3,486
3,491,3,486,3,493,3,491,3,518
5,786,5,786,6,491,6,486,6,486
6,486,6,491,6,507,6,466,6,786
6,493,6,466,6,786,6,486,6,491
6,491,11,518,25,786,25,786,25,511
25,486,25,491,25,464,25,491,25,786
25,786,25,786,25,786,25,491,25,486
25,786,25,486,3,486,2,518,2,518
2,518,2,518,2,491,3,486,3,486
3,491,3,518,3,491,3,786,3,786
3,786,3,507,3,786,3,518,3,491
3,786,3,486,3,491,3,486,3,518
3,486,3,507,3,786,3,482,3,466
3,486,3,486,3,486,3,486,3,491
3,486,3,493,3,486,3,491,3,466
3,491,3,486,3,466,3,482,3,486
3,496,3,786,3,486,3,493,3,486
3,507,3,507,3,493,3,507,3,511
3,486,3,486,3,786,3,507,3,518
3,518,3,466,3,491,3,518,3,486
3,486,3,491,3,486,3,486,3,518
3,486,3,491,3,486,3,786,3,511
3,786,3,507,3,482,3,491,3,487
3,486,3,486,3,486,3,507,3,486
3,482,3,518,3,486,3,493,3,486
3,486,3,486,3,491,3,507,3,466
3,786,3,507,3,486,3,518,3,518
3,518,3,507,3,507,3,486,3,486
3,491,3,786,3,518,3,486,3,486
3,486,3,486,3,491,3,507,3,507
3,482,3,491,3,491,3,482,3,491
3,486,3,486,3,491,3,486,3,491
3,486,3,507,3,486,3,486,3,486
3,507,3,507,3,466,3,482,3,486
3,486,3,507,3,507,3,507,3,486
3,486,3,491,3,485,3,491,3,482
3,486,3,507,3,486,3,507,3,518
3,491,3,486,3,486,3,507,3,493
3,486,3,518,3,482,3,486,3,486
3,486,3,493,3,507,3,486,3,518
3,491,3,493,3,486,3,518,3,486
3,486,3,486,3,486,3,486,3,786
3,486,3,486,3,486,3,482,3,486
3,518,3,491,3,518,3,507,3,486
3,486,3,491,3,486,3,493,3,491
3,486,3,486,3,507,3,493,3,486
3,515,3,486,3,486,3,486,3,486
3,491,3,518,3,486,3,491,3,491
3,490,3,486,3,486,3,491,3,518
3,486,3,507,3,507,3,486,3,518
3,486,3,507,3,486,3,511,3,486
3,486,3,486,3,507,3,486,3,493
3,786,3,486,3,486,3,466,3,486
3,518,3,518,3,486,3,482,3,496
3,518,3,518,3,486,3,486,3,496
3,507,3,493,3,486,3,486,3,518
3,486,3,486,3,491,3,482,3,486
3,507,3,491,3,486,3,482,3,482
3,486,3,486,3,507,3,486,3,518
3,491,3,486,3,491,3,491,3,492
3,486,3,486,3,518,3,511,3,507
3,486,3,486,3,486,3,486,3,487
3,486,3,487,3,482,3,507,3,486
3,515,3,482,3,518,3,518,3,486
3,491,3,507,3,482,3,507,3,486
3,507,3,507,3,486,3,482,3,507
3,507,3,486,3,507,3,491,3,518
3,487,3,486,3,518,3,507,3,492
3,486,3,486,3,486,3,512,4,487
4,491,4,482,4,491,4,486,4,491
4,491,4,518,4,482,4,493,4,487
4,493,4,507,4,493,4,486,5,486
5,486,5,491,5,786,5,486,5,491
5,486,5,786,6,786,6,786,6,786
6,786,6,466,6,786,6,486,6,786
6,465,6,493,6,494,6,786,6,486
6,486,6,482,6,466,6,482,6,786
6,493,6,491,6,786,6,491,6,518
6,786,6,491,6,507,6,482,6,786
6,491,6,491,6,486,6,486,6,486
6,786,6,487,6,482,6,485,6,491
6,491,6,486,6,494,6,786,6,786
6,491,6,786,6,482,6,482,6,786
6,491,6,493,6,491,6,466,6,518
6,786,6,786,6,486,6,491,6,491
6,486,6,507,6,486,6,786,6,507
6,486,6,486,6,486,6,486,6,491
6,491,6,491,6,486,6,786,6,486
6,491,6,491,6,486,6,491,6,491
6,491,6,786,6,491,6,493,6,518
6,786,6,486,6,491,6,491,6,518
6,466,6,486,6,491,6,491,6,491
6,518,6,518,6,493,6,486,6,486
6,486,6,491,6,486,6,491,6,786
6,518,6,486,6,491,6,486,6,486
6,486,6,491,6,491,6,491,6,491
6,482,6,518,6,786,6,491,6,486
6,466,6,486,6,486,6,466,6,486
6,486,6,493,6,491,6,486,6,466
6,486,6,486,6,786,6,485,6,507
6,482,6,491,6,490,6,493,6,511
6,486,6,493,6,486,6,518,6,491
6,491,6,486,6,491,6,486,6,491
6,491,6,491,6,486,6,518,6,486
6,511,6,482,6,507,6,487,6,511
6,518,6,507,6,486,6,786,6,482
6,518,6,491,6,518,6,518,6,491
6,486,6,491,6,486,6,486,6,486
6,518,6,491,6,486,6,493,6,486
6,493,6,507,6,486,6,466,6,518
6,518,6,491,6,486,6,486,6,486
6,486,6,486,6,518,6,486,6,491
6,493,6,518,7,786,7,491,11,482
11,518,11,518,11,486,11,486,11,486
11,486,11,518,11,491,11,486,11,491
11,491,11,518,11,486,11,486,11,518
11,486,11,518,11,518,11,518,11,486
11,507,11,486,11,486,11,482,11,507
11,518,11,486,11,511,11,518,11,515
11,511,11,507,11,518,11,507,13,486
13,482,13,511,13,507,13,507,13,518
14,486,14,507,14,482,14,518,14,486
14,507,14,507,14,518,14,518,15,486
15,486,18,786,18,786,18,786,18,786
18,786,18,786,18,511,18,786,18,486
18,466,18,786,18,486,18,486,18,491
18,786,18,485,18,511,18,486,18,786
18,786,18,466,18,491,18,786,18,486
18,486,18,491,18,486,18,486,22,786
22,786,23,786,23,518,23,518,23,518
23,491,23,491,24,486,25,507,2,486
2,507,3,786,3,786,3,491,3,486
3,486,3,486,3,486,3,491,3,481
3,491,3,491,3,786,3,491,3,491
3,486,3,518,3,486,3,507,3,515
3,486,3,486,3,486,3,486,3,507
3,519,3,486,3,486,3,519,3,491
3,491,3,507,3,786,3,493,3,491
3,486,3,507,3,486,3,486,3,515
3,519,3,518,3,486,3,493,3,486
3,490,3,518,3,486,3,507,3,493
3,486,3,519,3,491,3,486,3,486
3,486,3,507,3,486,3,486,3,507
3,486,3,491,3,507,3,491,3,486
3,486,3,507,3,466,3,486,3,507
3,507,3,515,3,491,3,515,3,486
3,518,3,518,3,491,3,511,3,486
3,491,3,491,3,486,3,486,3,507
3,486,3,518,3,486,3,507,3,486
3,486,3,518,3,491,4,786,4,786
4,786,4,786,4,786,4,491,4,466
4,518,4,486,5,786,5,786,5,786
5,507,6,786,6,481,6,486,6,786
6,491,6,491,6,486,6,466,6,486
6,491,6,491,6,491,6,507,6,486
6,486,6,507,6,491,6,486,6,486
6,486,6,486,6,491,6,486,6,491
6,491,6,518,6,507,6,491,6,486
6,486,6,486,6,786,6,491,6,486
6,486,6,486,6,486,7,486,11,518
11,518,11,486,11,507,11,486,11,507
11,518,11,518,13,511,18,491,18,507
22,507,22,465,22,491,22,507,22,482
3,478,3,486,3,491,3,786,3,486
3,518,3,486,3,486,3,494,3,486
3,486,3,486,3,486,3,491,3,486
3,507,3,507,3,486,3,494,3,491
3,786,3,486,3,486,3,486,3,507
3,486,3,507,3,466,3,482,3,507
4,485,5,486,5,786,6,786,6,511
6,486,6,486,6,786,6,491,6,515
6,496,6,491,6,486,6,486,6,491
6,486,6,511,6,486,6,491,6,486
6,486,6,486,6,486,6,511,6,486
6,511,11,486,11,486,11,507,11,518
11,518,11,518,11,491,13,507,18,491
22,491,23,518,3,786,3,491,3,786
3,786,3,786,3,486,3,486,3,486
3,511,3,482,3,507,3,486,3,486
3,518,3,486,3,486,3,486,3,486
3,507,3,486,3,481,3,493,3,486
3,518,3,481,3,491,3,518,3,507
3,518,3,465,3,507,3,518,3,507
3,507,3,486,3,486,3,486,3,507
3,507,3,518,3,486,3,518,3,507
3,487,3,486,3,486,3,491,3,512
3,486,3,486,3,518,3,518,3,507
3,518,3,486,3,491,3,507,3,518
3,512,3,486,3,507,3,507,3,486
3,481,3,507,3,507,3,486,6,512
6,786,6,786,6,486,6,486,6,487
6,487,6,486,6,486,6,491,6,508
6,518,6,486,6,507,6,507,6,486
7,486,11,486,11,486,11,518,11,518
11,515,14,486,14,507,14,518,14,507
14,491,14,507,14,507,14,507,14,507
14,518,14,507,23,486,23,518,2,491
3,786,3,786,3,491,3,493,3,786
3,486,3,491,3,518,3,486,3,486
3,518,3,491,3,507,3,486,3,486
5,486,6,491,6,507,6,486,11,491
11,486,23,487,25,491,25,486,25,486
25,486,25,786,25,486,25,486,25,466
25,507,25,507,25,486,25,486,3,786
3,518,3,486,3,511,3,491,3,486
3,786,3,486,3,511,3,507,3,486
3,490,3,486,3,486,3,486,3,486
3,486,3,486,3,486,3,486,3,486
3,786,3,507,3,518,3,507,3,516
3,493,3,491,3,486,3,486,3,486
3,511,3,507,3,507,3,486,3,491
3,486,3,486,3,491,3,486,3,486
3,486,3,507,3,486,3,507,3,491
3,518,3,486,3,491,3,486,3,493
3,486,3,511,3,486,3,486,3,490
3,486,3,486,3,481,3,486,3,511
3,507,3,511,3,466,3,486,3,507
3,507,3,486,3,486,3,507,3,486
3,486,3,486,3,486,3,486,3,486
3,486,3,482,3,507,3,486,3,486
3,486,3,486,3,507,3,486,3,466
3,486,3,486,3,490,3,466,3,518
3,518,3,481,3,486,3,486,3,491
3,486,3,486,3,486,3,518,4,518
4,486,4,486,4,485,4,507,4,487
4,491,4,486,4,518,5,511,6,786
6,466,6,486,6,486,6,491,6,491
6,486,6,486,6,486,6,486,6,491
6,518,6,486,6,466,6,507,6,507
6,486,6,485,6,507,6,486,11,507
11,518,11,507,11,507,11,486,11,518
11,518,11,518,11,486,11,486,11,507
11,486,11,486,11,507,11,518,11,491
11,507,14,486,14,518,14,486,15,486
15,486,18,486,18,486,18,486,18,786
18,486,18,491,23,485,23,518,24,493
3,786,3,512,3,507,3,486,3,486
3,507,3,507,3,786,3,486,3,486
3,486,3,466,3,486,3,486,3,507
3,493,3,486,3,515,3,486,3,519
3,486,3,486,3,515,3,491,3,491
3,491,3,486,3,486,3,491,3,486
3,507,4,786,6,786,6,786,6,486
6,507,6,486,6,481,6,518,6,486
7,486,11,518,11,518,11,507,14,486
14,507,18,507,3,486,3,507,3,493
3,786,23,491,3,486,3,491,3,507
3,486,3,507,3,491,3,487,3,486
3,507,3,491,3,486,3,507,3,507
3,486,3,518,3,486,3,518,3,486
3,486,3,507,3,518,3,518,6,786
6,786,6,491,6,494,11,518,11,518
11,486,11,507,11,518,11,507,11,507
14,518,3,515,6,516,11,507,11,486
23,507,25,486,25,486,25,518,25,482
2,786,7,786,23,510,11,507,3,507
3,518,3,486,4,507,5,786,5,786
6,519,6,786,6,786,6,486,6,486
7,511,7,493,7,478,7,486,13,482
18,786,18,786,18,475,18,491,18,493
18,486,18,493,7,486,18,786,25,466
2,519,2,786,2,786,2,786,2,511
3,507,3,486,3,482,3,786,3,507
4,786,4,786,4,786,4,480,4,493
5,486,5,786,5,786,5,786,5,486
6,786,6,486,6,493,6,486,6,491
6,491,6,486,6,511,6,486,6,513
6,492,6,510,6,486,7,786,7,786
7,786,7,486,7,491,7,786,7,786
7,486,7,491,7,786,7,486,7,518
7,461,8,507,11,486,15,486,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,493
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,486,18,486,18,480,18,486,23,786
3,481,4,510,4,482,5,493,5,518
6,786,6,513,6,486,7,786,7,786
7,786,7,786,7,786,18,486,11,518
18,786,18,786,2,786,2,786,5,482
5,486,5,518,5,518,6,486,6,486
6,481,23,518,28,786,28,507,28,486
2,486,11,510,25,786,25,786,25,786
25,486,25,786,25,511,25,786,25,786
25,786,25,786,2,786,2,486,2,786
2,786,2,491,2,786,2,786,2,516
2,486,2,518,2,518,2,491,3,511
3,491,3,482,3,491,3,491,3,486
3,507,3,493,3,487,3,507,3,518
3,486,3,486,3,507,3,518,3,491
3,486,3,493,3,518,3,466,3,518
3,486,3,486,3,486,3,486,3,518
3,510,3,786,4,511,5,466,5,518
5,511,5,490,5,786,5,786,6,491
6,487,6,491,6,511,6,786,6,491
6,786,6,492,6,486,6,518,6,518
6,518,6,491,6,786,6,786,6,511
6,486,6,486,6,518,6,786,6,493
6,518,6,491,6,486,6,486,6,481
6,518,6,478,6,486,6,486,6,491
6,486,6,518,6,486,6,518,6,518
6,486,6,486,6,518,7,786,7,786
7,786,7,786,7,491,7,786,7,491
7,786,7,491,7,786,7,486,7,491
7,486,11,518,11,486,11,518,11,511
11,518,11,492,11,518,13,486,13,486
18,786,18,486,18,786,18,786,18,786
18,786,18,786,18,786,18,786,18,486
18,786,18,493,18,786,18,786,18,491
18,786,18,519,18,786,18,493,18,487
18,491,18,491,22,507,23,518,23,507
23,518,23,518,23,486,27,491,28,486
28,486,2,786,2,510,2,786,2,518
2,518,2,493,3,507,3,518,3,518
4,518,4,518,5,786,5,486,5,518
5,786,5,486,6,491,6,507,6,506
6,486,6,486,7,786,7,786,7,486
11,482,13,461,14,519,18,786,18,486
18,486,2,786,2,786,3,518,3,486
3,486,3,486,3,507,5,493,6,511
6,486,6,507,6,478,6,486,7,486
7,786,18,786,18,513,18,511,22,507
2,491,2,786,3,786,3,507,3,491
3,486,3,486,3,518,3,518,3,518
3,512,3,493,3,486,3,518,3,486
5,786,5,491,5,786,5,486,5,786
5,515,5,482,6,786,6,486,11,518
14,507,28,786,28,487,28,486,2,486
2,786,2,786,3,491,3,482,6,491
6,786,6,491,7,786,7,786,18,486
23,507,25,786,25,486,25,786,25,786
25,486,25,786,25,786,25,786,25,786
2,786,2,491,2,518,2,786,2,486
2,486,2,518,2,486,2,511,2,486
2,486,2,486,2,491,2,518,2,486
3,485,3,486,3,518,3,491,3,518
3,486,3,482,3,518,3,518,3,486
3,486,3,486,3,486,3,786,3,486
3,486,3,786,3,786,3,486,3,486
3,493,3,492,3,486,3,511,3,482
3,486,3,486,3,491,3,486,3,496
3,786,3,486,3,507,3,491,3,486
3,491,3,491,3,482,3,491,3,486
3,481,3,491,3,518,3,786,3,491
3,518,3,486,3,518,3,518,3,486
3,507,3,507,3,486,3,507,3,518
3,486,3,518,3,486,3,486,3,486
3,482,3,507,3,518,3,475,3,518
3,486,3,518,3,786,3,786,3,518
3,518,3,491,3,518,3,507,3,518
3,518,3,507,3,486,3,482,3,518
4,786,4,786,4,486,4,493,4,482
4,491,4,491,4,486,4,482,5,486
5,486,5,518,5,518,6,491,6,491
6,786,6,491,6,491,6,486,6,786
6,486,6,480,6,486,6,491,6,491
6,491,6,786,6,486,6,486,6,511
6,486,6,491,6,786,6,491,6,491
6,518,6,518,6,491,6,482,6,485
6,491,6,494,6,518,6,491,6,786
6,491,6,491,6,491,6,491,6,491
6,491,6,486,6,491,6,482,6,486
6,786,6,491,6,482,6,486,6,491
6,491,6,486,6,491,6,518,6,486
6,518,6,486,6,482,6,486,6,518
6,511,6,486,6,478,6,511,6,786
6,491,6,486,6,482,6,491,6,518
6,518,6,494,6,491,6,491,6,786
6,518,6,491,6,491,6,491,6,486
6,482,6,486,6,507,6,486,6,486
6,491,6,507,6,482,6,491,6,482
6,486,6,507,6,487,6,493,6,494
6,496,6,491,6,491,6,491,6,486
6,491,6,491,6,486,6,511,6,518
6,491,6,510,6,481,6,516,7,786
7,786,7,493,7,491,7,518,7,491
7,786,7,493,9,486,9,491,11,518
11,507,11,486,11,507,11,507,11,518
11,482,11,511,11,486,11,518,11,482
11,518,11,518,11,514,11,486,11,511
11,515,13,518,13,518,13,518,13,507
13,486,13,486,13,518,14,515,14,507
14,486,14,507,18,786,18,786,18,518
18,786,18,786,18,786,18,786,18,786
18,486,18,18,786,786,18,786,18,786
18,786,18,786,18,786,18,786,18,786
18,496,18,786,18,515,18,786,18,511
18,486,18,511,18,518,18,507,18,786
18,486,18,486,18,491,18,486,18,482
22,486,22,507,22,786,22,518,22,486
23,486,23,518,24,486,24,518,24,518
24,486,24,518,28,786,2,486,3,786
3,519,3,786,3,486,3,507,3,491
4,486,4,490,4,518,5,786,5,491
5,490,6,511,6,473,6,491,6,494
6,486,6,486,6,491,6,486,6,518
6,491,6,507,11,518,11,518,11,491
11,486,13,491,15,491,18,786,18,786
18,482,18,511,18,491,22,511,2,486
3,487,3,507,3,486,3,491,3,486
5,507,6,515,6,786,6,466,6,493
6,510,6,491,7,786,13,486,14,512
15,486,18,496,18,510,18,511,3,786
3,491,3,518,3,507,3,486,3,486
3,491,3,507,3,507,3,518,3,486
3,508,6,518,6,491,6,486,6,487
6,491,6,491,6,516,6,491,6,486
6,518,11,486,11,507,14,518,22,518
23,491,23,486,23,518,28,486,3,518
3,486,3,515,5,518,5,786,6,478
6,518,6,513,7,786,11,486,11,491
23,786,25,786,25,786,25,492,25,491
25,486,25,518,25,491,25,491,25,486
25,486,25,786,2,490,2,786,2,491
2,486,2,786,2,786,2,486,2,486
2,486,2,511,2,518,3,518,3,786
3,786,3,491,3,507,3,518,3,491
3,491,3,507,3,486,3,486,3,486
3,491,3,786,3,486,3,786,3,486
3,486,3,486,3,491,3,486,3,491
3,507,3,518,3,507,3,493,3,518
3,507,3,486,3,786,3,486,3,507
3,518,3,518,3,507,3,786,3,486
3,507,3,516,3,491,3,491,3,486
3,507,3,491,3,486,3,507,3,486
3,486,3,507,3,486,3,507,3,491
3,486,3,507,3,487,3,507,3,491
3,491,3,486,3,486,3,507,3,491
3,493,3,507,3,486,3,518,3,486
3,482,3,507,3,486,3,507,3,507
3,507,3,486,3,486,3,491,3,482
3,486,3,486,3,486,3,786,3,491
3,486,3,482,3,482,3,486,3,486
3,491,3,486,3,486,3,491,3,511
3,515,3,486,3,486,3,486,3,486
3,486,3,507,3,482,3,518,3,486
3,486,3,486,3,507,3,486,3,507
3,482,3,486,3,486,3,486,3,507
3,507,3,486,3,507,3,507,3,486
3,486,3,518,3,511,3,507,3,491
3,486,3,486,3,507,3,486,3,507
3,518,3,482,3,486,3,491,3,518
3,507,3,507,3,486,3,486,3,507
3,511,3,519,3,491,3,507,4,486
4,491,4,507,4,486,4,507,4,486
4,486,4,486,4,493,4,518,4,486
4,507,4,491,5,486,5,462,5,491
5,491,5,786,5,507,5,486,5,511
6,491,6,507,6,786,6,491,6,491
6,786,6,491,6,786,6,518,6,518
6,511,6,496,6,465,6,515,6,786
6,491,6,518,6,486,6,491,6,511
6,486,6,491,6,491,6,507,6,786
6,482,6,491,6,491,6,491,6,491
6,507,6,486,6,786,6,486,6,466
6,518,6,491,6,518,6,481,6,518
6,507,6,482,6,491,6,486,6,511
6,491,6,491,6,511,6,491,6,486
6,491,6,491,6,786,6,486,6,482
6,486,6,507,6,486,6,786,6,786
6,486,6,511,6,486,6,518,6,486
6,491,6,487,6,486,6,486,6,491
6,486,6,493,6,486,6,486,6,482
6,491,6,507,6,486,6,491,6,511
6,486,6,487,6,486,6,482,6,486
6,486,6,487,6,486,6,486,6,491
6,486,6,486,6,486,6,491,6,518
6,486,6,486,6,486,6,486,6,486
6,507,6,486,6,491,6,518,6,493
6,486,6,491,6,486,6,482,6,518
6,486,6,491,6,486,6,786,6,491
6,493,6,486,6,518,6,482,6,491
6,486,6,518,6,482,6,486,6,511
6,486,6,491,6,486,6,491,6,486
6,491,6,515,6,491,6,518,6,518
6,486,6,486,6,491,6,486,6,486
6,486,6,491,6,786,6,491,6,513
6,491,6,482,6,486,7,786,7,486
7,482,11,518,11,486,11,486,11,486
11,491,11,518,11,491,11,518,11,507
11,486,11,518,11,491,11,518,11,518
11,486,11,518,11,486,11,507,11,507
11,518,11,518,11,486,11,486,11,486
11,514,11,486,11,518,11,518,11,486
11,512,11,491,11,507,11,482,11,491
11,507,11,486,11,518,11,518,11,507
13,491,13,486,13,511,13,518,13,486
13,481,13,507,13,486,14,518,14,507
14,518,14,507,14,518,14,518,14,518
14,518,15,491,15,486,18,786,18,786
18,491,18,786,18,786,18,491,18,486
18,491,18,786,18,519,18,466,18,786
18,786,18,786,18,786,18,465,18,491
18,491,18,486,18,486,18,486,18,486
18,786,18,786,18,507,18,491,18,491
18,786,18,482,18,786,18,518,18,486
18,466,18,491,18,486,18,491,18,786
18,511,18,486,18,486,18,786,18,511
18,491,18,786,18,786,18,486,18,486
18,486,18,518,18,486,18,511,18,493
18,486,18,518,18,486,18,482,18,486
18,507,18,491,18,486,18,486,18,496
20,518,22,496,22,507,22,486,22,507
22,518,22,491,22,486,22,486,22,486
23,786,23,518,23,486,23,486,23,491
23,493,23,486,23,518,23,518,23,491
23,482,24,491,28,507,2,491,2,486
2,493,2,486,2,486,3,496,3,786
3,786,3,786,3,507,3,786,3,486
3,507,3,491,3,486,3,507,3,507
3,486,3,507,3,486,3,786,3,507
3,486,3,786,3,482,3,486,3,486
3,486,3,486,3,490,3,486,3,491
3,507,3,486,3,486,3,515,3,486
3,507,4,507,4,486,5,486,5,518
5,507,6,786,6,482,6,491,6,507
6,518,6,486,6,507,6,486,6,491
6,491,6,486,6,486,6,491,6,486
6,518,6,518,6,486,6,486,6,486
6,518,6,486,6,515,7,486,11,486
11,515,11,518,11,511,11,493,11,486
11,518,12,507,18,511,18,491,2,486
3,515,3,518,3,486,3,491,3,491
3,507,3,518,5,486,6,511,6,491
6,511,6,515,6,491,6,512,6,490
6,786,6,511,6,786,6,518,6,515
6,511,6,486,6,511,6,511,6,493
6,486,6,491,6,518,6,510,11,511
18,786,18,786,22,786,23,518,28,491
3,786,3,486,3,507,3,507,3,491
3,786,3,518,3,507,3,486,3,507
3,486,3,486,3,507,3,486,3,786
3,507,3,511,3,518,3,507,3,486
